date;state;country;confirmed
2020-04-01;no;Zimbabwe;8
2020-04-02;Alberta;Canada;969
2020-04-02;Anguilla;United Kingdom;3
2020-04-02;Anhui;China;990
2020-04-02;Aruba;Netherlands;60
2020-04-02;Australian Capital Territory;Australia;87
2020-04-02;Beijing;China;582
2020-04-02;Bermuda;United Kingdom;35
2020-04-02;Bonaire, Sint Eustatius and Saba;Netherlands;2
2020-04-02;British Columbia;Canada;1121
2020-04-02;British Virgin Islands;United Kingdom;3
2020-04-02;Cayman Islands;United Kingdom;28
2020-04-02;Channel Islands;United Kingdom;193
2020-04-02;Chongqing;China;579
2020-04-02;Curacao;Netherlands;11
2020-04-02;Diamond Princess;Canada;0
2020-04-02;Falkland Islands (Malvinas);United Kingdom;0
2020-04-02;Faroe Islands;Denmark;177
2020-04-02;French Guiana;France;51
2020-04-02;French Polynesia;France;37
2020-04-02;Fujian;China;345
2020-04-02;Gansu;China;138
2020-04-02;Gibraltar;United Kingdom;88
2020-04-02;Grand Princess;Canada;13
2020-04-02;Greenland;Denmark;10
2020-04-02;Guadeloupe;France;128
2020-04-02;Guangdong;China;1507
2020-04-02;Guangxi;China;254
2020-04-02;Guizhou;China;146
2020-04-02;Hainan;China;168
2020-04-02;Hebei;China;325
2020-04-02;Heilongjiang;China;488
2020-04-02;Henan;China;1276
2020-04-02;Hong Kong;China;802
2020-04-02;Hubei;China;67802
2020-04-02;Hunan;China;1019
2020-04-02;Inner Mongolia;China;117
2020-04-02;Isle of Man;United Kingdom;95
2020-04-02;Jiangsu;China;647
2020-04-02;Jiangxi;China;937
2020-04-02;Jilin;China;98
2020-04-02;Liaoning;China;141
2020-04-02;Macau;China;41
2020-04-02;Manitoba;Canada;167
2020-04-02;Martinique;France;138
2020-04-02;Mayotte;France;116
2020-04-02;Montserrat;United Kingdom;5
2020-04-02;New Brunswick;Canada;91
2020-04-02;New Caledonia;France;18
2020-04-02;New South Wales;Australia;2298
2020-04-02;Newfoundland and Labrador;Canada;183
2020-04-02;Ningxia;China;75
2020-04-02;Northern Territory;Australia;21
2020-04-02;Northwest Territories;Canada;2
2020-04-02;Nova Scotia;Canada;193
2020-04-02;Ontario;Canada;2793
2020-04-02;Prince Edward Island;Canada;22
2020-04-02;Qinghai;China;18
2020-04-02;Quebec;Canada;5518
2020-04-02;Queensland;Australia;835
2020-04-02;Recovered;Canada;0
2020-04-02;Reunion;France;308
2020-04-02;Saint Barthelemy;France;6
2020-04-02;Saint Pierre and Miquelon;France;0
2020-04-02;Saskatchewan;Canada;206
2020-04-02;Shaanxi;China;255
2020-04-02;Shandong;China;775
2020-04-02;Shanghai;China;522
2020-04-02;Shanxi;China;137
2020-04-02;Sichuan;China;554
2020-04-02;Sint Maarten;Netherlands;18
2020-04-02;South Australia;Australia;367
2020-04-02;St Martin;France;22
2020-04-02;Tasmania;Australia;72
2020-04-02;Tianjin;China;176
2020-04-02;Tibet;China;1
2020-04-02;Turks and Caicos Islands;United Kingdom;5
2020-04-02;Victoria;Australia;1036
2020-04-02;Western Australia;Australia;400
2020-04-02;Xinjiang;China;76
2020-04-02;Yukon;Canada;6
2020-04-02;Yunnan;China;183
2020-04-02;Zhejiang;China;1258
2020-04-02;no;Afghanistan;273
2020-04-02;no;Albania;277
2020-04-02;no;Algeria;986
2020-04-02;no;Andorra;428
2020-04-02;no;Angola;8
2020-04-02;no;Antigua and Barbuda;9
2020-04-02;no;Argentina;1133
2020-04-02;no;Armenia;663
2020-04-02;no;Austria;11129
2020-04-02;no;Azerbaijan;400
2020-04-02;no;Bahamas;24
2020-04-02;no;Bahrain;643
2020-04-02;no;Bangladesh;56
2020-04-02;no;Barbados;46
2020-04-02;no;Belarus;304
2020-04-02;no;Belgium;15348
2020-04-02;no;Belize;3
2020-04-02;no;Benin;13
2020-04-02;no;Bhutan;5
2020-04-02;no;Bolivia;123
2020-04-02;no;Bosnia and Herzegovina;533
2020-04-02;no;Botswana;4
2020-04-02;no;Brazil;8044
2020-04-02;no;Brunei;133
2020-04-02;no;Bulgaria;457
2020-04-02;no;Burkina Faso;288
2020-04-02;no;Burma;20
2020-04-02;no;Burundi;3
2020-04-02;no;Cabo Verde;6
2020-04-02;no;Cambodia;110
2020-04-02;no;Cameroon;306
2020-04-02;no;Central African Republic;3
2020-04-02;no;Chad;8
2020-04-02;no;Chile;3404
2020-04-02;no;Colombia;1161
2020-04-02;no;Congo (Brazzaville);22
2020-04-02;no;Congo (Kinshasa);134
2020-04-02;no;Costa Rica;396
2020-04-02;no;Cote d'Ivoire;194
2020-04-02;no;Croatia;1011
2020-04-02;no;Cuba;233
2020-04-02;no;Cyprus;356
2020-04-02;no;Czechia;3858
2020-04-02;no;Denmark;3386
2020-04-02;no;Diamond Princess;712
2020-04-02;no;Djibouti;40
2020-04-02;no;Dominica;12
2020-04-02;no;Dominican Republic;1380
2020-04-02;no;Ecuador;3163
2020-04-02;no;Egypt;865
2020-04-02;no;El Salvador;41
2020-04-02;no;Equatorial Guinea;15
2020-04-02;no;Eritrea;22
2020-04-02;no;Estonia;858
2020-04-02;no;Eswatini;9
2020-04-02;no;Ethiopia;29
2020-04-02;no;Fiji;7
2020-04-02;no;Finland;1518
2020-04-02;no;France;59105
2020-04-02;no;Gabon;21
2020-04-02;no;Gambia;4
2020-04-02;no;Georgia;134
2020-04-02;no;Germany;84794
2020-04-02;no;Ghana;204
2020-04-02;no;Greece;1544
2020-04-02;no;Grenada;10
2020-04-02;no;Guatemala;47
2020-04-02;no;Guinea;52
2020-04-02;no;Guinea-Bissau;9
2020-04-02;no;Guyana;19
2020-04-02;no;Haiti;16
2020-04-02;no;Holy See;7
2020-04-02;no;Honduras;219
2020-04-02;no;Hungary;585
2020-04-02;no;Iceland;1319
2020-04-02;no;India;2543
2020-04-02;no;Indonesia;1790
2020-04-02;no;Iran;50468
2020-04-02;no;Iraq;772
2020-04-02;no;Ireland;3849
2020-04-02;no;Israel;6857
2020-04-02;no;Italy;115242
2020-04-02;no;Jamaica;47
2020-04-02;no;Japan;2495
2020-04-02;no;Jordan;299
2020-04-02;no;Kazakhstan;435
2020-04-02;no;Kenya;110
2020-04-02;no;Korea, South;9976
2020-04-02;no;Kosovo;125
2020-04-02;no;Kuwait;342
2020-04-02;no;Kyrgyzstan;116
2020-04-02;no;Laos;10
2020-04-02;no;Latvia;458
2020-04-02;no;Lebanon;494
2020-04-02;no;Liberia;6
2020-04-02;no;Libya;11
2020-04-02;no;Liechtenstein;75
2020-04-02;no;Lithuania;649
2020-04-02;no;Luxembourg;2487
2020-04-02;no;MS Zaandam;9
2020-04-02;no;Madagascar;59
2020-04-02;no;Malawi;3
2020-04-02;no;Malaysia;3116
2020-04-02;no;Maldives;19
2020-04-02;no;Mali;36
2020-04-02;no;Malta;196
2020-04-02;no;Mauritania;6
2020-04-02;no;Mauritius;169
2020-04-02;no;Mexico;1378
2020-04-02;no;Moldova;505
2020-04-02;no;Monaco;60
2020-04-02;no;Mongolia;14
2020-04-02;no;Montenegro;144
2020-04-02;no;Morocco;708
2020-04-02;no;Mozambique;10
2020-04-02;no;Namibia;14
2020-04-02;no;Nepal;6
2020-04-02;no;Netherlands;14697
2020-04-02;no;New Zealand;797
2020-04-02;no;Nicaragua;5
2020-04-02;no;Niger;98
2020-04-02;no;Nigeria;184
2020-04-02;no;North Macedonia;384
2020-04-02;no;Norway;5147
2020-04-02;no;Oman;231
2020-04-02;no;Pakistan;2421
2020-04-02;no;Panama;1317
2020-04-02;no;Papua New Guinea;1
2020-04-02;no;Paraguay;77
2020-04-02;no;Peru;1414
2020-04-02;no;Philippines;2633
2020-04-02;no;Poland;2946
2020-04-02;no;Portugal;9034
2020-04-02;no;Qatar;949
2020-04-02;no;Romania;2738
2020-04-02;no;Russia;3548
2020-04-02;no;Rwanda;84
2020-04-02;no;Saint Kitts and Nevis;9
2020-04-02;no;Saint Lucia;13
2020-04-02;no;Saint Vincent and the Grenadines;2
2020-04-02;no;San Marino;245
2020-04-02;no;Sao Tome and Principe;0
2020-04-02;no;Saudi Arabia;1885
2020-04-02;no;Senegal;195
2020-04-02;no;Serbia;1171
2020-04-02;no;Seychelles;10
2020-04-02;no;Sierra Leone;2
2020-04-02;no;Singapore;1049
2020-04-02;no;Slovakia;426
2020-04-02;no;Slovenia;897
2020-04-02;no;Somalia;5
2020-04-02;no;South Africa;1462
2020-04-02;no;South Sudan;0
2020-04-02;no;Spain;112065
2020-04-02;no;Sri Lanka;151
2020-04-02;no;Sudan;8
2020-04-02;no;Suriname;10
2020-04-02;no;Sweden;5568
2020-04-02;no;Switzerland;18827
2020-04-02;no;Syria;16
2020-04-02;no;Taiwan*;339
2020-04-02;no;Tanzania;20
2020-04-02;no;Thailand;1875
2020-04-02;no;Timor-Leste;1
2020-04-02;no;Togo;39
2020-04-02;no;Trinidad and Tobago;94
2020-04-02;no;Tunisia;455
2020-04-02;no;Turkey;18135
2020-04-02;no;US;243622
2020-04-02;no;Uganda;45
2020-04-02;no;Ukraine;897
2020-04-02;no;United Arab Emirates;1024
2020-04-02;no;United Kingdom;33718
2020-04-02;no;Uruguay;350
2020-04-02;no;Uzbekistan;205
2020-04-02;no;Venezuela;146
2020-04-02;no;Vietnam;233
2020-04-02;no;West Bank and Gaza;161
2020-04-02;no;Western Sahara;0
2020-04-02;no;Yemen;0
2020-04-02;no;Zambia;39
2020-04-02;no;Zimbabwe;9
2020-04-03;Alberta;Canada;969
2020-04-03;Anguilla;United Kingdom;3
2020-04-03;Anhui;China;990
2020-04-03;Aruba;Netherlands;62
2020-04-03;Australian Capital Territory;Australia;91
2020-04-03;Beijing;China;584
2020-04-03;Bermuda;United Kingdom;35
2020-04-03;Bonaire, Sint Eustatius and Saba;Netherlands;2
2020-04-03;British Columbia;Canada;1174
2020-04-03;British Virgin Islands;United Kingdom;3
2020-04-03;Cayman Islands;United Kingdom;28
2020-04-03;Channel Islands;United Kingdom;232
2020-04-03;Chongqing;China;579
2020-04-03;Curacao;Netherlands;11
2020-04-03;Diamond Princess;Canada;0
2020-04-03;Falkland Islands (Malvinas);United Kingdom;0
2020-04-03;Faroe Islands;Denmark;179
2020-04-03;French Guiana;France;57
2020-04-03;French Polynesia;France;39
2020-04-03;Fujian;China;349
2020-04-03;Gansu;China;138
2020-04-03;Gibraltar;United Kingdom;95
2020-04-03;Grand Princess;Canada;13
2020-04-03;Greenland;Denmark;10
2020-04-03;Guadeloupe;France;130
2020-04-03;Guangdong;China;1514
2020-04-03;Guangxi;China;254
2020-04-03;Guizhou;China;146
2020-04-03;Hainan;China;168
2020-04-03;Hebei;China;326
2020-04-03;Heilongjiang;China;489
2020-04-03;Henan;China;1276
2020-04-03;Hong Kong;China;845
2020-04-03;Hubei;China;67802
2020-04-03;Hunan;China;1019
2020-04-03;Inner Mongolia;China;117
2020-04-03;Isle of Man;United Kingdom;114
2020-04-03;Jiangsu;China;651
2020-04-03;Jiangxi;China;937
2020-04-03;Jilin;China;98
2020-04-03;Liaoning;China;141
2020-04-03;Macau;China;43
2020-04-03;Manitoba;Canada;182
2020-04-03;Martinique;France;143
2020-04-03;Mayotte;France;128
2020-04-03;Montserrat;United Kingdom;6
2020-04-03;New Brunswick;Canada;91
2020-04-03;New Caledonia;France;18
2020-04-03;New South Wales;Australia;2389
2020-04-03;Newfoundland and Labrador;Canada;195
2020-04-03;Ningxia;China;75
2020-04-03;Northern Territory;Australia;22
2020-04-03;Northwest Territories;Canada;2
2020-04-03;Nova Scotia;Canada;207
2020-04-03;Ontario;Canada;3255
2020-04-03;Prince Edward Island;Canada;22
2020-04-03;Qinghai;China;18
2020-04-03;Quebec;Canada;6101
2020-04-03;Queensland;Australia;873
2020-04-03;Recovered;Canada;0
2020-04-03;Reunion;France;321
2020-04-03;Saint Barthelemy;France;6
2020-04-03;Saint Pierre and Miquelon;France;0
2020-04-03;Saskatchewan;Canada;220
2020-04-03;Shaanxi;China;255
2020-04-03;Shandong;China;778
2020-04-03;Shanghai;China;526
2020-04-03;Shanxi;China;137
2020-04-03;Sichuan;China;555
2020-04-03;Sint Maarten;Netherlands;23
2020-04-03;South Australia;Australia;396
2020-04-03;St Martin;France;22
2020-04-03;Tasmania;Australia;74
2020-04-03;Tianjin;China;180
2020-04-03;Tibet;China;1
2020-04-03;Turks and Caicos Islands;United Kingdom;5
2020-04-03;Victoria;Australia;1085
2020-04-03;Western Australia;Australia;400
2020-04-03;Xinjiang;China;76
2020-04-03;Yukon;Canada;6
2020-04-03;Yunnan;China;184
2020-04-03;Zhejiang;China;1260
2020-04-03;no;Afghanistan;281
2020-04-03;no;Albania;304
2020-04-03;no;Algeria;1171
2020-04-03;no;Andorra;439
2020-04-03;no;Angola;8
2020-04-03;no;Antigua and Barbuda;15
2020-04-03;no;Argentina;1265
2020-04-03;no;Armenia;736
2020-04-03;no;Austria;11524
2020-04-03;no;Azerbaijan;443
2020-04-03;no;Bahamas;24
2020-04-03;no;Bahrain;672
2020-04-03;no;Bangladesh;61
2020-04-03;no;Barbados;51
2020-04-03;no;Belarus;351
2020-04-03;no;Belgium;16770
2020-04-03;no;Belize;4
2020-04-03;no;Benin;16
2020-04-03;no;Bhutan;5
2020-04-03;no;Bolivia;132
2020-04-03;no;Bosnia and Herzegovina;579
2020-04-03;no;Botswana;4
2020-04-03;no;Brazil;9056
2020-04-03;no;Brunei;134
2020-04-03;no;Bulgaria;485
2020-04-03;no;Burkina Faso;302
2020-04-03;no;Burma;20
2020-04-03;no;Burundi;3
2020-04-03;no;Cabo Verde;6
2020-04-03;no;Cambodia;114
2020-04-03;no;Cameroon;509
2020-04-03;no;Central African Republic;8
2020-04-03;no;Chad;8
2020-04-03;no;Chile;3737
2020-04-03;no;Colombia;1267
2020-04-03;no;Congo (Brazzaville);22
2020-04-03;no;Congo (Kinshasa);134
2020-04-03;no;Costa Rica;416
2020-04-03;no;Cote d'Ivoire;218
2020-04-03;no;Croatia;1079
2020-04-03;no;Cuba;269
2020-04-03;no;Cyprus;396
2020-04-03;no;Czechia;4091
2020-04-03;no;Denmark;3757
2020-04-03;no;Diamond Princess;712
2020-04-03;no;Djibouti;49
2020-04-03;no;Dominica;12
2020-04-03;no;Dominican Republic;1488
2020-04-03;no;Ecuador;3368
2020-04-03;no;Egypt;985
2020-04-03;no;El Salvador;46
2020-04-03;no;Equatorial Guinea;16
2020-04-03;no;Eritrea;22
2020-04-03;no;Estonia;961
2020-04-03;no;Eswatini;9
2020-04-03;no;Ethiopia;35
2020-04-03;no;Fiji;7
2020-04-03;no;Finland;1615
2020-04-03;no;France;64338
2020-04-03;no;Gabon;21
2020-04-03;no;Gambia;4
2020-04-03;no;Georgia;155
2020-04-03;no;Germany;91159
2020-04-03;no;Ghana;205
2020-04-03;no;Greece;1613
2020-04-03;no;Grenada;12
2020-04-03;no;Guatemala;50
2020-04-03;no;Guinea;73
2020-04-03;no;Guinea-Bissau;15
2020-04-03;no;Guyana;23
2020-04-03;no;Haiti;18
2020-04-03;no;Holy See;7
2020-04-03;no;Honduras;222
2020-04-03;no;Hungary;623
2020-04-03;no;Iceland;1364
2020-04-03;no;India;2567
2020-04-03;no;Indonesia;1986
2020-04-03;no;Iran;53183
2020-04-03;no;Iraq;820
2020-04-03;no;Ireland;4273
2020-04-03;no;Israel;7428
2020-04-03;no;Italy;119827
2020-04-03;no;Jamaica;47
2020-04-03;no;Japan;2617
2020-04-03;no;Jordan;310
2020-04-03;no;Kazakhstan;464
2020-04-03;no;Kenya;122
2020-04-03;no;Korea, South;10062
2020-04-03;no;Kosovo;126
2020-04-03;no;Kuwait;417
2020-04-03;no;Kyrgyzstan;130
2020-04-03;no;Laos;10
2020-04-03;no;Latvia;493
2020-04-03;no;Lebanon;508
2020-04-03;no;Liberia;7
2020-04-03;no;Libya;11
2020-04-03;no;Liechtenstein;75
2020-04-03;no;Lithuania;696
2020-04-03;no;Luxembourg;2612
2020-04-03;no;MS Zaandam;9
2020-04-03;no;Madagascar;70
2020-04-03;no;Malawi;3
2020-04-03;no;Malaysia;3333
2020-04-03;no;Maldives;19
2020-04-03;no;Mali;39
2020-04-03;no;Malta;202
2020-04-03;no;Mauritania;6
2020-04-03;no;Mauritius;186
2020-04-03;no;Mexico;1510
2020-04-03;no;Moldova;591
2020-04-03;no;Monaco;64
2020-04-03;no;Mongolia;14
2020-04-03;no;Montenegro;174
2020-04-03;no;Morocco;791
2020-04-03;no;Mozambique;10
2020-04-03;no;Namibia;14
2020-04-03;no;Nepal;6
2020-04-03;no;Netherlands;15723
2020-04-03;no;New Zealand;868
2020-04-03;no;Nicaragua;5
2020-04-03;no;Niger;120
2020-04-03;no;Nigeria;210
2020-04-03;no;North Macedonia;430
2020-04-03;no;Norway;5370
2020-04-03;no;Oman;252
2020-04-03;no;Pakistan;2686
2020-04-03;no;Panama;1475
2020-04-03;no;Papua New Guinea;1
2020-04-03;no;Paraguay;92
2020-04-03;no;Peru;1595
2020-04-03;no;Philippines;3018
2020-04-03;no;Poland;3383
2020-04-03;no;Portugal;9886
2020-04-03;no;Qatar;1075
2020-04-03;no;Romania;3183
2020-04-03;no;Russia;4149
2020-04-03;no;Rwanda;89
2020-04-03;no;Saint Kitts and Nevis;9
2020-04-03;no;Saint Lucia;13
2020-04-03;no;Saint Vincent and the Grenadines;3
2020-04-03;no;San Marino;245
2020-04-03;no;Sao Tome and Principe;0
2020-04-03;no;Saudi Arabia;2039
2020-04-03;no;Senegal;207
2020-04-03;no;Serbia;1476
2020-04-03;no;Seychelles;10
2020-04-03;no;Sierra Leone;2
2020-04-03;no;Singapore;1114
2020-04-03;no;Slovakia;450
2020-04-03;no;Slovenia;934
2020-04-03;no;Somalia;7
2020-04-03;no;South Africa;1505
2020-04-03;no;South Sudan;0
2020-04-03;no;Spain;119199
2020-04-03;no;Sri Lanka;159
2020-04-03;no;Sudan;10
2020-04-03;no;Suriname;10
2020-04-03;no;Sweden;6131
2020-04-03;no;Switzerland;19606
2020-04-03;no;Syria;16
2020-04-03;no;Taiwan*;348
2020-04-03;no;Tanzania;20
2020-04-03;no;Thailand;1978
2020-04-03;no;Timor-Leste;1
2020-04-03;no;Togo;40
2020-04-03;no;Trinidad and Tobago;98
2020-04-03;no;Tunisia;495
2020-04-03;no;Turkey;20921
2020-04-03;no;US;275367
2020-04-03;no;Uganda;48
2020-04-03;no;Ukraine;1072
2020-04-03;no;United Arab Emirates;1264
2020-04-03;no;United Kingdom;38168
2020-04-03;no;Uruguay;369
2020-04-03;no;Uzbekistan;227
2020-04-03;no;Venezuela;153
2020-04-03;no;Vietnam;237
2020-04-03;no;West Bank and Gaza;194
2020-04-03;no;Western Sahara;0
2020-04-03;no;Yemen;0
2020-04-03;no;Zambia;39
2020-04-03;no;Zimbabwe;9
2020-04-04;Alberta;Canada;1075
2020-04-04;Anguilla;United Kingdom;3
2020-04-04;Anhui;China;990
2020-04-04;Aruba;Netherlands;64
2020-04-04;Australian Capital Territory;Australia;93
2020-04-04;Beijing;China;585
2020-04-04;Bermuda;United Kingdom;35
2020-04-04;Bonaire, Sint Eustatius and Saba;Netherlands;2
2020-04-04;British Columbia;Canada;1203
2020-04-04;British Virgin Islands;United Kingdom;3
2020-04-04;Cayman Islands;United Kingdom;35
2020-04-04;Channel Islands;United Kingdom;262
2020-04-04;Chongqing;China;579
2020-04-04;Curacao;Netherlands;11
2020-04-04;Diamond Princess;Canada;0
2020-04-04;Falkland Islands (Malvinas);United Kingdom;1
2020-04-04;Faroe Islands;Denmark;181
2020-04-04;French Guiana;France;61
2020-04-04;French Polynesia;France;40
2020-04-04;Fujian;China;350
2020-04-04;Gansu;China;138
2020-04-04;Gibraltar;United Kingdom;98
2020-04-04;Grand Princess;Canada;13
2020-04-04;Greenland;Denmark;11
2020-04-04;Guadeloupe;France;134
2020-04-04;Guangdong;China;1516
2020-04-04;Guangxi;China;254
2020-04-04;Guizhou;China;146
2020-04-04;Hainan;China;168
2020-04-04;Hebei;China;326
2020-04-04;Heilongjiang;China;491
2020-04-04;Henan;China;1276
2020-04-04;Hong Kong;China;862
2020-04-04;Hubei;China;67803
2020-04-04;Hunan;China;1019
2020-04-04;Inner Mongolia;China;117
2020-04-04;Isle of Man;United Kingdom;126
2020-04-04;Jiangsu;China;651
2020-04-04;Jiangxi;China;937
2020-04-04;Jilin;China;98
2020-04-04;Liaoning;China;141
2020-04-04;Macau;China;43
2020-04-04;Manitoba;Canada;182
2020-04-04;Martinique;France;145
2020-04-04;Mayotte;France;134
2020-04-04;Montserrat;United Kingdom;6
2020-04-04;New Brunswick;Canada;91
2020-04-04;New Caledonia;France;17
2020-04-04;New South Wales;Australia;2493
2020-04-04;Newfoundland and Labrador;Canada;195
2020-04-04;Ningxia;China;75
2020-04-04;Northern Territory;Australia;26
2020-04-04;Northwest Territories;Canada;4
2020-04-04;Nova Scotia;Canada;236
2020-04-04;Ontario;Canada;3630
2020-04-04;Prince Edward Island;Canada;22
2020-04-04;Qinghai;China;18
2020-04-04;Quebec;Canada;6101
2020-04-04;Queensland;Australia;900
2020-04-04;Recovered;Canada;0
2020-04-04;Reunion;France;334
2020-04-04;Saint Barthelemy;France;6
2020-04-04;Saint Pierre and Miquelon;France;0
2020-04-04;Saskatchewan;Canada;220
2020-04-04;Shaanxi;China;256
2020-04-04;Shandong;China;778
2020-04-04;Shanghai;China;529
2020-04-04;Shanxi;China;137
2020-04-04;Sichuan;China;557
2020-04-04;Sint Maarten;Netherlands;23
2020-04-04;South Australia;Australia;407
2020-04-04;St Martin;France;24
2020-04-04;Tasmania;Australia;80
2020-04-04;Tianjin;China;180
2020-04-04;Tibet;China;1
2020-04-04;Turks and Caicos Islands;United Kingdom;5
2020-04-04;Victoria;Australia;1115
2020-04-04;Western Australia;Australia;436
2020-04-04;Xinjiang;China;76
2020-04-04;Yukon;Canada;6
2020-04-04;Yunnan;China;184
2020-04-04;Zhejiang;China;1262
2020-04-04;no;Afghanistan;299
2020-04-04;no;Albania;333
2020-04-04;no;Algeria;1251
2020-04-04;no;Andorra;466
2020-04-04;no;Angola;10
2020-04-04;no;Antigua and Barbuda;15
2020-04-04;no;Argentina;1451
2020-04-04;no;Armenia;770
2020-04-04;no;Austria;11781
2020-04-04;no;Azerbaijan;521
2020-04-04;no;Bahamas;28
2020-04-04;no;Bahrain;688
2020-04-04;no;Bangladesh;70
2020-04-04;no;Barbados;52
2020-04-04;no;Belarus;440
2020-04-04;no;Belgium;18431
2020-04-04;no;Belize;4
2020-04-04;no;Benin;16
2020-04-04;no;Bhutan;5
2020-04-04;no;Bolivia;139
2020-04-04;no;Bosnia and Herzegovina;624
2020-04-04;no;Botswana;4
2020-04-04;no;Brazil;10360
2020-04-04;no;Brunei;135
2020-04-04;no;Bulgaria;503
2020-04-04;no;Burkina Faso;318
2020-04-04;no;Burma;21
2020-04-04;no;Burundi;3
2020-04-04;no;Cabo Verde;7
2020-04-04;no;Cambodia;114
2020-04-04;no;Cameroon;555
2020-04-04;no;Central African Republic;8
2020-04-04;no;Chad;9
2020-04-04;no;Chile;4161
2020-04-04;no;Colombia;1406
2020-04-04;no;Congo (Brazzaville);22
2020-04-04;no;Congo (Kinshasa);154
2020-04-04;no;Costa Rica;435
2020-04-04;no;Cote d'Ivoire;245
2020-04-04;no;Croatia;1126
2020-04-04;no;Cuba;288
2020-04-04;no;Cyprus;426
2020-04-04;no;Czechia;4472
2020-04-04;no;Denmark;4077
2020-04-04;no;Diamond Princess;712
2020-04-04;no;Djibouti;50
2020-04-04;no;Dominica;14
2020-04-04;no;Dominican Republic;1488
2020-04-04;no;Ecuador;3465
2020-04-04;no;Egypt;1070
2020-04-04;no;El Salvador;56
2020-04-04;no;Equatorial Guinea;16
2020-04-04;no;Eritrea;29
2020-04-04;no;Estonia;1039
2020-04-04;no;Eswatini;9
2020-04-04;no;Ethiopia;38
2020-04-04;no;Fiji;12
2020-04-04;no;Finland;1882
2020-04-04;no;France;68605
2020-04-04;no;Gabon;21
2020-04-04;no;Gambia;4
2020-04-04;no;Georgia;162
2020-04-04;no;Germany;96092
2020-04-04;no;Ghana;205
2020-04-04;no;Greece;1673
2020-04-04;no;Grenada;12
2020-04-04;no;Guatemala;61
2020-04-04;no;Guinea;111
2020-04-04;no;Guinea-Bissau;18
2020-04-04;no;Guyana;23
2020-04-04;no;Haiti;20
2020-04-04;no;Holy See;7
2020-04-04;no;Honduras;264
2020-04-04;no;Hungary;678
2020-04-04;no;Iceland;1417
2020-04-04;no;India;3082
2020-04-04;no;Indonesia;2092
2020-04-04;no;Iran;55743
2020-04-04;no;Iraq;878
2020-04-04;no;Ireland;4604
2020-04-04;no;Israel;7851
2020-04-04;no;Italy;124632
2020-04-04;no;Jamaica;53
2020-04-04;no;Japan;3139
2020-04-04;no;Jordan;323
2020-04-04;no;Kazakhstan;531
2020-04-04;no;Kenya;126
2020-04-04;no;Korea, South;10156
2020-04-04;no;Kosovo;135
2020-04-04;no;Kuwait;479
2020-04-04;no;Kyrgyzstan;144
2020-04-04;no;Laos;10
2020-04-04;no;Latvia;509
2020-04-04;no;Lebanon;520
2020-04-04;no;Liberia;10
2020-04-04;no;Libya;18
2020-04-04;no;Liechtenstein;77
2020-04-04;no;Lithuania;771
2020-04-04;no;Luxembourg;2729
2020-04-04;no;MS Zaandam;9
2020-04-04;no;Madagascar;70
2020-04-04;no;Malawi;4
2020-04-04;no;Malaysia;3483
2020-04-04;no;Maldives;19
2020-04-04;no;Mali;41
2020-04-04;no;Malta;213
2020-04-04;no;Mauritania;6
2020-04-04;no;Mauritius;196
2020-04-04;no;Mexico;1688
2020-04-04;no;Moldova;752
2020-04-04;no;Monaco;66
2020-04-04;no;Mongolia;14
2020-04-04;no;Montenegro;201
2020-04-04;no;Morocco;919
2020-04-04;no;Mozambique;10
2020-04-04;no;Namibia;14
2020-04-04;no;Nepal;9
2020-04-04;no;Netherlands;16627
2020-04-04;no;New Zealand;950
2020-04-04;no;Nicaragua;5
2020-04-04;no;Niger;144
2020-04-04;no;Nigeria;214
2020-04-04;no;North Macedonia;483
2020-04-04;no;Norway;5550
2020-04-04;no;Oman;277
2020-04-04;no;Pakistan;2818
